_id,createdAt,failedAt,failedAtDate,unitNumber,hostName,failureReason,currentTemp,setpointTemp,minSupplyTemp,runStartTime,runEndTime,runDurationMin
685fd6b44a1588767fb22581,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,1,corp-medford,stage_2_fail,74.6,70,0,2025-06-27T12:00:31.000Z,2025-06-27T15:57:57.000Z,237.4
685fd6b44a1588767fb225b2,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,9,bravofit-beaverton,stage_1_fail,67.4,68,58,2025-06-27T15:41:27.000Z,2025-06-27T15:58:13.000Z,16.8
685fd6b44a1588767fb225e6,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,22,nat-marketst,stage_2_fail,77,68,79,2025-06-27T12:00:24.000Z,2025-06-27T15:39:21.000Z,218.9
685fd6b44a1588767fb225ef,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,5,core-cranston,stage_1_fail,71.3,70,57,2025-06-27T12:00:21.000Z,2025-06-27T15:59:57.000Z,239.6
685fd6b44a1588767fb22408,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,3,base-morenovalley,stage_2_fail,77.3,72,79,2025-06-27T12:00:23.000Z,2025-06-27T15:59:27.000Z,239.1
685fd6b44a1588767fb2240a,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,7,base-victorville,stage_2_fail,79.5,70,84,2025-06-27T12:00:17.000Z,2025-06-27T15:59:52.000Z,239.6
685fd6b44a1588767fb22431,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,5,gengras-volkswagen,stage_1_fail,71.4,72,69,2025-06-27T14:36:00.000Z,2025-06-27T15:29:05.000Z,53.1
685fd6b44a1588767fb22438,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,8,corp-wilmington-f,stage_2_fail,70.2,70,54,2025-06-27T12:00:50.000Z,2025-06-27T15:59:20.000Z,238.5
685fd6b44a1588767fb22447,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,8,easy-clevelandave,stage_2_fail,70.6,70,56,2025-06-27T14:35:53.000Z,2025-06-27T15:52:01.000Z,76.1
685fd6b44a1588767fb2244f,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,4,easy-venice,stage_2_fail,75.3,70,77,2025-06-27T12:01:01.000Z,2025-06-27T15:59:32.000Z,238.5
685fd6b44a1588767fb22465,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,3,grand-miamigardens,stage_1_fail,74.1,72,68,2025-06-27T12:00:11.000Z,2025-06-27T15:59:09.000Z,239
685fd6b44a1588767fb22471,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,9,grand-westkendall,stage_1_fail,68.6,69,67,2025-06-27T12:01:09.000Z,2025-06-27T15:32:46.000Z,211.6
685fd6b44a1588767fb2247b,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,9,alder-brookhaven,stage_2_fail,71.2,70,75,2025-06-27T15:57:05.000Z,2025-06-27T15:59:48.000Z,2.7
685fd6b44a1588767fb2247c,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,6,alder-ellenwood,stage_2_fail,74.1,71,71,2025-06-27T12:00:36.000Z,2025-06-27T15:58:19.000Z,237.7
685fd6b44a1588767fb22489,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,3,alder-unioncity,stage_2_fail,74,71,69,2025-06-27T12:00:20.000Z,2025-06-27T15:55:12.000Z,234.9
685fd6b44a1588767fb2248d,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,3,easy-athens,stage_2_fail,73,68,71,2025-06-27T12:00:17.000Z,2025-06-27T15:54:29.000Z,234.2
685fd6b44a1588767fb2249e,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,7,corp-bangor,stage_2_fail,71.2,70,74,2025-06-27T15:47:53.000Z,2025-06-27T15:59:49.000Z,11.9
685fd6b44a1588767fb224a6,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,9,gwth-elkton,stage_1_fail,70.4,70,71,2025-06-27T12:00:42.000Z,2025-06-27T15:58:06.000Z,237.4
685fd6b44a1588767fb224a8,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,6,gwth-foresthill,stage_1_fail,70.3,70,68,2025-06-27T12:00:13.000Z,2025-06-27T15:59:12.000Z,239
685fd6b44a1588767fb224a9,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,1,gwth-landover,stage_2_fail,75.2,72,74,2025-06-27T12:00:09.000Z,2025-06-27T15:59:57.000Z,239.8
685fd6b44a1588767fb224ae,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,10,gwth-perryhall,stage_1_fail,69.2,70,68,2025-06-27T14:12:55.000Z,2025-06-27T14:24:32.000Z,11.6
685fd6b44a1588767fb224b0,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,5,gwth-seatpleasant,stage_2_fail,75,72,78,2025-06-27T12:00:11.000Z,2025-06-27T15:47:34.000Z,227.4
685fd6b44a1588767fb224b3,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,5,alder-wonderland,stage_1_fail,70.5,70,71,2025-06-27T12:00:01.000Z,2025-06-27T15:43:55.000Z,223.9
685fd6b44a1588767fb224b4,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,2,core-brockton-westgate,stage_1_fail,72.5,70,71,2025-06-27T12:00:24.000Z,2025-06-27T15:59:59.000Z,239.6
685fd6b44a1588767fb224bc,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,13,core-marlborough,stage_2_fail,72.5,70,70,2025-06-27T12:00:24.000Z,2025-06-27T15:58:05.000Z,237.7
685fd6b44a1588767fb224bf,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,2,core-sturbridge,stage_2_fail,70.5,70,71,2025-06-27T12:00:03.000Z,2025-06-27T15:55:17.000Z,235.2
685fd6b44a1588767fb224cf,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,8,epic-chesterfield,stage_1_fail,71.7,72,67,2025-06-27T12:00:57.000Z,2025-06-27T15:59:06.000Z,238.2
685fd6b44a1588767fb224da,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,1,epic-detroit,stage_2_fail,73.2,72,63,2025-06-27T15:53:05.000Z,2025-06-27T15:56:36.000Z,3.5
685fd6b44a1588767fb224e3,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,5,epic-gardencity,stage_1_fail,72.3,72,60,2025-06-27T12:00:22.000Z,2025-06-27T15:58:42.000Z,238.3
685fd6b44a1588767fb22505,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,4,epic-oakpark,stage_1_fail,72.3,72,57,2025-06-27T12:00:06.000Z,2025-06-27T15:59:35.000Z,239.5
685fd6b44a1588767fb22507,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,4,epic-plymouth,stage_2_fail,73.9,72,69,2025-06-27T12:00:16.000Z,2025-06-27T15:59:57.000Z,239.7
685fd6b44a1588767fb2250b,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,4,epic-redford,stage_1_fail,70.3,69,55,2025-06-27T15:42:00.000Z,2025-06-27T15:59:28.000Z,17.5
685fd6b44a1588767fb22537,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,10,epic-westland,stage_1_fail,71,70,54,2025-06-27T12:00:40.000Z,2025-06-27T15:45:38.000Z,225
685fd6b44a1588767fb22556,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,3,corp-freehold,stage_1_fail,68.3,68,69,2025-06-27T12:00:22.000Z,2025-06-27T15:55:57.000Z,235.6
685fd6b44a1588767fb2256e,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,3,corp-greenlawn,stage_1_fail,69.3,70,65,2025-06-27T13:28:26.000Z,2025-06-27T13:56:38.000Z,28.2
685fd6b44a1588767fb22574,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,8,corp-hudson,stage_1_fail,69.6,70,53,2025-06-27T14:46:06.000Z,2025-06-27T15:31:44.000Z,45.6
685fd6b44a1588767fb225ad,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,2,easy-stcatharines,stage_1_fail,68.1,68,60,2025-06-27T15:09:15.000Z,2025-06-27T15:57:51.000Z,48.6
685fd6b44a1588767fb225b3,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,9,bravofit-milwaukie,stage_1_fail,70.8,70,66,2025-06-27T12:00:14.000Z,2025-06-27T15:58:57.000Z,238.7
685fd6b44a1588767fb225cb,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,5,nat-elizabethtown,stage_1_fail,70.8,70,63,2025-06-27T15:18:22.000Z,2025-06-27T15:54:02.000Z,35.7
685fd6b44a1588767fb225cf,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,7,nat-enola,stage_2_fail,71.4,70,68,2025-06-27T12:00:03.000Z,2025-06-27T15:59:54.000Z,239.8
685fd6b44a1588767fb225d9,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,3,nat-marketst,stage_2_fail,73.4,68,75,2025-06-27T12:01:57.000Z,2025-06-27T15:43:13.000Z,221.3
685fd6b44a1588767fb225e3,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,19,nat-marketst,stage_2_fail,76.8,68,76,2025-06-27T12:01:21.000Z,2025-06-27T15:52:42.000Z,231.3
685fd6b44a1588767fb225f6,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,6,sealit-coventry,stage_1_fail,69.4,70,67,2025-06-27T15:41:26.000Z,2025-06-27T15:56:59.000Z,15.6
685fd6b44a1588767fb225f8,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,3,sealit-warwick,stage_1_fail,70.4,70,65,2025-06-27T13:16:21.000Z,2025-06-27T15:59:03.000Z,162.7
685fd6b44a1588767fb225fc,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,6,hamricks-northaugusta,stage_2_fail,72.6,70,67,2025-06-27T12:00:10.000Z,2025-06-27T15:59:30.000Z,239.3
685fd6b44a1588767fb225fd,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,1,lev-irmo,stage_2_fail,71.8,72,68,2025-06-27T15:36:55.000Z,2025-06-27T15:51:36.000Z,14.7
685fd6b44a1588767fb225fb,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,3,hamricks-northaugusta,stage_2_fail,74.5,70,75,2025-06-27T12:00:33.000Z,2025-06-27T15:59:54.000Z,239.3
685fd6b44a1588767fb22607,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,2,gwth-burlington,stage_1_fail,68.6,68,60,2025-06-27T15:20:49.000Z,2025-06-27T15:43:42.000Z,22.9
685fd6b44a1588767fb225f5,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,6,core-wakefield,stage_1_fail,72.2,72,54,2025-06-27T12:00:01.000Z,2025-06-27T15:58:52.000Z,238.8
685fd6b44a1588767fb22606,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,2,core-bellevue,stage_1_fail,70.8,70,49,2025-06-27T12:00:07.000Z,2025-06-27T15:59:10.000Z,239.1
685fd6b44a1588767fb22609,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,1,gwth-monroe,stage_1_fail,68.1,69,53,2025-06-27T12:00:08.000Z,2025-06-27T14:49:22.000Z,169.2
685fd6b44a1588767fb2260c,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,3,gwth-smokeypoint,stage_2_fail,70.1,70,68,2025-06-27T15:55:09.000Z,2025-06-27T15:59:31.000Z,4.4
685fd6b44a1588767fb225f4,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,5,core-wakefield,stage_1_fail,70.6,70,55,2025-06-27T12:00:36.000Z,2025-06-27T15:59:27.000Z,238.8
685fd6b44a1588767fb22608,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,8,gwth-everett,stage_2_fail,73.5,72,69,2025-06-27T12:01:06.000Z,2025-06-27T15:59:56.000Z,238.8
685fd6b44a1588767fb225f9,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,9,sealit-woonsocket,stage_2_fail,71.3,70,72,2025-06-27T12:00:01.000Z,2025-06-27T15:56:22.000Z,236.3
685fd6b44a1588767fb22600,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,6,nat-lancaster,stage_1_fail,70.2,70,0,2025-06-27T13:12:20.000Z,2025-06-27T15:58:28.000Z,166.1
685fd6b44a1588767fb225f7,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,7,sealit-coventry,stage_1_fail,69.4,70,63,2025-06-27T13:21:02.000Z,2025-06-27T14:27:44.000Z,66.7
685fd6b44a1588767fb225ff,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,5,lev-irmo,stage_1_fail,70.7,70,73,2025-06-27T15:41:04.000Z,2025-06-27T15:56:39.000Z,15.6
685fd6b44a1588767fb2260b,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,4,gwth-seattle-rainier,stage_1_fail,72.3,72,50,2025-06-27T12:00:19.000Z,2025-06-27T15:59:31.000Z,239.2
685fd6b44a1588767fb22605,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,9,corp-rutland,stage_2_fail,72.3,68,73,2025-06-27T12:00:01.000Z,2025-06-27T15:58:16.000Z,238.2
685fd6b44a1588767fb2260a,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,13,gwth-seattle-aurora,stage_1_fail,72.6,72,65,2025-06-27T15:29:18.000Z,2025-06-27T15:59:50.000Z,30.5
685fd6b44a1588767fb225fa,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,5,easy-easley,stage_2_fail,72.1,70,69,2025-06-27T12:00:09.000Z,2025-06-27T15:57:24.000Z,237.2
685fd6b44a1588767fb225fe,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,4,lev-irmo,stage_2_fail,71.3,70,0,2025-06-27T15:49:43.000Z,2025-06-27T15:57:42.000Z,8
685fd6b44a1588767fb22603,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,5,core-brattleboro,stage_1_fail,70.8,70,58,2025-06-27T12:00:03.000Z,2025-06-27T15:56:09.000Z,236.1
685fd6b44a1588767fb22602,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,7,base-siouxfalls,stage_2_fail,73.9,70,74,2025-06-27T12:00:23.000Z,2025-06-27T16:00:00.000Z,239.6
685fd6b44a1588767fb22604,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,7,corp-berlinvt,stage_2_fail,71.6,70,75,2025-06-27T12:00:27.000Z,2025-06-27T15:58:27.000Z,238
685fd6b44a1588767fb22601,2025-06-28T11:49:08.091Z,2025-06-27T16:00:00.000Z,2025-06-27,1,base-siouxfalls,stage_2_fail,77,70,77,2025-06-27T12:00:31.000Z,2025-06-27T15:59:00.000Z,238.5
6860e038ab993b9deb8cf18d,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,11,corp-walnutcreek,stage_2_fail,72.1,68,70,2025-06-28T12:00:35.000Z,2025-06-28T15:59:44.000Z,239.2
6860e038ab993b9deb8cf18e,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,15,corp-walnutcreek,stage_2_fail,73.9,68,82,2025-06-28T12:01:01.000Z,2025-06-28T15:58:09.000Z,237.1
6860e038ab993b9deb8cf19a,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,2,grand-turlock,stage_1_fail,72.5,72,62,2025-06-28T12:00:32.000Z,2025-06-28T15:54:10.000Z,233.6
6860e038ab993b9deb8cf1af,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,5,easy-arcadia,stage_2_fail,71.4,70,69,2025-06-28T12:00:32.000Z,2025-06-28T15:55:42.000Z,235.2
6860e038ab993b9deb8cf1b5,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,7,easy-bonita-springs,stage_2_fail,71.6,70,67,2025-06-28T15:17:54.000Z,2025-06-28T15:52:32.000Z,34.6
6860e038ab993b9deb8cf1de,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,3,grand-plantation,stage_2_fail,71.3,69,75,2025-06-28T12:00:32.000Z,2025-06-28T15:40:39.000Z,220.1
6860e038ab993b9deb8cf228,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,5,gwth-salisbury,stage_2_fail,72.3,70,79,2025-06-28T12:00:04.000Z,2025-06-28T15:59:56.000Z,239.9
6860e038ab993b9deb8cf23a,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,5,core-foxboro,stage_1_fail,70.1,70,60,2025-06-28T12:00:35.000Z,2025-06-28T15:56:18.000Z,235.7
6860e038ab993b9deb8cf23e,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,13,core-marlborough,stage_2_fail,72.3,70,69,2025-06-28T12:00:04.000Z,2025-06-28T15:59:35.000Z,239.5
6860e038ab993b9deb8cf257,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,1,epic-flint,stage_1_fail,72.1,72,55,2025-06-28T12:00:18.000Z,2025-06-28T16:00:00.000Z,239.7
6860e038ab993b9deb8cf258,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,3,epic-flint,stage_1_fail,70.5,70,58,2025-06-28T12:00:05.000Z,2025-06-28T15:34:32.000Z,214.4
6860e038ab993b9deb8cf263,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,7,epic-lakeorion,stage_1_fail,72.6,72,71,2025-06-28T12:00:10.000Z,2025-06-28T15:49:40.000Z,229.5
6860e038ab993b9deb8cf268,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,2,epic-oakpark,stage_1_fail,73.2,72,56,2025-06-28T12:00:42.000Z,2025-06-28T15:59:32.000Z,238.8
6860e038ab993b9deb8cf277,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,3,epic-troy,stage_2_fail,72.5,72,68,2025-06-28T12:00:08.000Z,2025-06-28T15:59:38.000Z,239.5
6860e038ab993b9deb8cf287,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,2,corp-hooksett,stage_1_fail,68.5,68,63,2025-06-28T12:00:05.000Z,2025-06-28T15:59:43.000Z,239.6
6860e038ab993b9deb8cf290,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,4,corp-brick-55,stage_1_fail,70.1,70,64,2025-06-28T14:16:11.000Z,2025-06-28T15:39:10.000Z,83
6860e038ab993b9deb8cf2ba,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,9,corp-hauppauge,stage_2_fail,71.9,70,73,2025-06-28T12:00:17.000Z,2025-06-28T15:36:27.000Z,216.2
6860e038ab993b9deb8cf2d9,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,5,corp-selden,stage_1_fail,70.7,70,70,2025-06-28T12:53:25.000Z,2025-06-28T15:57:55.000Z,184.5
6860e038ab993b9deb8cf2da,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,8,corp-selden,stage_1_fail,70.9,70,58,2025-06-28T13:39:32.000Z,2025-06-28T15:37:41.000Z,118.2
6860e038ab993b9deb8cf2e4,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,3,nat-albemarle,stage_1_fail,70.6,70,64,2025-06-28T12:00:12.000Z,2025-06-28T15:45:22.000Z,225.2
6860e038ab993b9deb8cf2e5,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,5,nat-albemarle,stage_1_fail,70.2,70,64,2025-06-28T13:26:22.000Z,2025-06-28T15:59:34.000Z,153.2
6860e038ab993b9deb8cf2e7,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,1,nat-gastonia2,stage_1_fail,70.3,70,66,2025-06-28T12:00:22.000Z,2025-06-28T15:57:24.000Z,237
6860e038ab993b9deb8cf2ea,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,7,nat-greensboro4,stage_1_fail,69.1,70,60,2025-06-28T12:30:31.000Z,2025-06-28T15:11:16.000Z,160.8
6860e038ab993b9deb8cf30d,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,6,corp-whitehall,stage_1_fail,70.3,70,56,2025-06-28T12:00:53.000Z,2025-06-28T15:49:40.000Z,228.8
6860e038ab993b9deb8cf315,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,3,corp-york-west,stage_2_fail,71.4,70,58,2025-06-28T12:47:46.000Z,2025-06-28T15:59:33.000Z,191.8
6860e038ab993b9deb8cf31d,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,7,nat-cottman,stage_1_fail,70.5,70,74,2025-06-28T12:00:10.000Z,2025-06-28T15:56:28.000Z,236.3
6860e038ab993b9deb8cf327,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,3,nat-jamison,stage_2_fail,71.6,66,73,2025-06-28T12:00:24.000Z,2025-06-28T15:57:05.000Z,236.7
6860e038ab993b9deb8cf332,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,20,nat-marketst,stage_2_fail,78.4,68,77,2025-06-28T12:01:15.000Z,2025-06-28T15:57:13.000Z,236
6860e038ab993b9deb8cf333,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,21,nat-marketst,stage_2_fail,79.9,68,78,2025-06-28T12:00:00.000Z,2025-06-28T15:39:33.000Z,219.6
6860e038ab993b9deb8cf34f,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,6,base-siouxfalls,stage_2_fail,74.3,70,68,2025-06-28T12:00:09.000Z,2025-06-28T15:59:09.000Z,239
6860e038ab993b9deb8cf17b,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,3,base-morenovalley,stage_2_fail,78.2,72,80,2025-06-28T12:00:27.000Z,2025-06-28T15:59:36.000Z,239.2
6860e038ab993b9deb8cf196,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,6,grand-sanluisobispo,stage_1_fail,71.7,72,56,2025-06-28T12:00:08.000Z,2025-06-28T15:56:33.000Z,236.4
6860e038ab993b9deb8cf19b,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,1,base-coloradosprings,stage_2_fail,69.4,70,58,2025-06-28T14:57:21.000Z,2025-06-28T15:49:20.000Z,52
6860e038ab993b9deb8cf1d5,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,2,grand-miamigardens,stage_1_fail,72.9,72,67,2025-06-28T12:00:17.000Z,2025-06-28T15:52:29.000Z,232.2
6860e038ab993b9deb8cf1e4,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,2,alder-atlantamlk,stage_1_fail,71.2,71,74,2025-06-28T15:37:38.000Z,2025-06-28T15:59:51.000Z,22.2
6860e038ab993b9deb8cf1ea,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,3,alder-belvedere,stage_1_fail,71.5,71,62,2025-06-28T12:00:38.000Z,2025-06-28T15:59:23.000Z,238.8
6860e038ab993b9deb8cf21d,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,1,gwth-hillendale,stage_1_fail,70.7,70,66,2025-06-28T13:43:39.000Z,2025-06-28T15:58:42.000Z,135.1
6860e038ab993b9deb8cf21e,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,5,gwth-hillendale,stage_1_fail,70.1,70,58,2025-06-28T12:00:17.000Z,2025-06-28T15:59:52.000Z,239.6
6860e038ab993b9deb8cf222,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,5,gwth-pennstation,stage_2_fail,73.9,65,74,2025-06-28T12:00:09.000Z,2025-06-28T15:59:20.000Z,239.2
6860e038ab993b9deb8cf227,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,1,gwth-rockville,stage_1_fail,69.3,70,64,2025-06-28T13:51:50.000Z,2025-06-28T15:16:39.000Z,84.8
6860e038ab993b9deb8cf229,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,6,gwth-salisbury,stage_1_fail,72.1,70,64,2025-06-28T12:00:11.000Z,2025-06-28T15:59:25.000Z,239.2
6860e038ab993b9deb8cf231,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,3,alder-office,stage_1_fail,69.3,69,50,2025-06-28T12:00:19.000Z,2025-06-28T14:46:50.000Z,166.5
6860e038ab993b9deb8cf252,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,1,epic-detroit,stage_2_fail,72.3,72,54,2025-06-28T13:59:18.000Z,2025-06-28T14:28:42.000Z,29.4
6860e038ab993b9deb8cf265,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,8,epic-midland,stage_1_fail,73.2,72,74,2025-06-28T12:00:34.000Z,2025-06-28T15:59:19.000Z,238.8
6860e038ab993b9deb8cf267,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,1,epic-oakpark,stage_1_fail,72.3,72,55,2025-06-28T12:00:35.000Z,2025-06-28T15:56:57.000Z,236.4
6860e038ab993b9deb8cf281,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,2,jp-alpine,stage_2_fail,67.2,71,105,2025-06-28T14:52:59.000Z,2025-06-28T14:53:35.000Z,0.6
6860e038ab993b9deb8cf291,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,1,corp-brick-rt88,stage_2_fail,73,72,60,2025-06-28T15:00:20.000Z,2025-06-28T15:58:35.000Z,58.2
6860e038ab993b9deb8cf2a2,2025-06-29T06:42:00.448Z,2025-06-28T16:00:00.000Z,2025-06-28,2,grand-morrisplains,stage_1_fail,69.9,69,58,2025-06-28T13:03:23.000Z,2025-06-28T15:59:29.000Z,176.1
